ID: 1, age: 90, gender: 13, martial: 70, race: 61, birth: 74, lang: 10, occ: 24, income: 5
ID: 820, age: 52, gender: 88, martial: 23, race: 4, birth: 94, lang: 70, occ: 30, income: 46
ID: 821, age: 91, gender: 18, martial: 20, race: 70, birth: 93, lang: 97, occ: 75, income: 98
ID: 822, age: 3, gender: 76, martial: 89, race: 87, birth: 66, lang: 10, occ: 86, income: 53
ID: 823, age: 61, gender: 34, martial: 90, race: 63, birth: 11, lang: 42, occ: 5, income: 31
ID: 824, age: 31, gender: 29, martial: 44, race: 80, birth: 76, lang: 56, occ: 5, income: 20
ID: 825, age: 3, gender: 84, martial: 95, race: 98, birth: 41, lang: 24, occ: 78, income: 71
ID: 826, age: 67, gender: 76, martial: 98, race: 84, birth: 21, lang: 70, occ: 94, income: 81
ID: 827, age: 32, gender: 80, martial: 12, race: 60, birth: 18, lang: 78, occ: 18, income: 3
ID: 828, age: 55, gender: 81, martial: 90, race: 32, birth: 50, lang: 9, occ: 88, income: 69
ID: 829, age: 86, gender: 21, martial: 32, race: 52, birth: 18, lang: 48, occ: 57, income: 68
ID: 830, age: 97, gender: 81, martial: 35, race: 41, birth: 14, lang: 59, occ: 43, income: 78
ID: 831, age: 93, gender: 99, martial: 95, race: 24, birth: 66, lang: 15, occ: 59, income: 6
ID: 832, age: 22, gender: 74, martial: 76, race: 2, birth: 67, lang: 95, occ: 60, income: 35
ID: 833, age: 85, gender: 76, martial: 13, race: 6, birth: 38, lang: 40, occ: 22, income: 86
ID: 834, age: 29, gender: 99, martial: 81, race: 23, birth: 50, lang: 99, occ: 35, income: 9
ID: 835, age: 98, gender: 62, martial: 98, race: 62, birth: 16, lang: 47, occ: 15, income: 92
ID: 836, age: 72, gender: 86, martial: 92, race: 86, birth: 12, lang: 17, occ: 57, income: 10
ID: 837, age: 53, gender: 58, martial: 39, race: 44, birth: 73, lang: 62, occ: 78, income: 66
ID: 838, age: 35, gender: 30, martial: 55, race: 42, birth: 1, lang: 55, occ: 9, income: 26
ID: 839, age: 39, gender: 82, martial: 65, race: 28, birth: 84, lang: 3, occ: 30, income: 70
ID: 840, age: 10, gender: 33, martial: 90, race: 44, birth: 61, lang: 3, occ: 0, income: 75
ID: 841, age: 65, gender: 17, martial: 93, race: 86, birth: 64, lang: 83, occ: 95, income: 20
ID: 842, age: 2, gender: 84, martial: 49, race: 80, birth: 97, lang: 66, occ: 73, income: 55
ID: 843, age: 32, gender: 50, martial: 69, race: 57, birth: 59, lang: 86, occ: 40, income: 79
ID: 844, age: 16, gender: 27, martial: 78, race: 96, birth: 65, lang: 93, occ: 54, income: 21
ID: 845, age: 11, gender: 29, martial: 50, race: 56, birth: 12, lang: 33, occ: 11, income: 26
ID: 846, age: 76, gender: 9, martial: 97, race: 45, birth: 7, lang: 61, occ: 96, income: 75
ID: 847, age: 38, gender: 79, martial: 38, race: 65, birth: 95, lang: 35, occ: 96, income: 37
ID: 848, age: 29, gender: 8, martial: 30, race: 3, birth: 40, lang: 3, occ: 73, income: 92
ID: 849, age: 71, gender: 13, martial: 23, race: 44, birth: 50, lang: 94, occ: 41, income: 93
ID: 850, age: 61, gender: 44, martial: 88, race: 72, birth: 16, lang: 79, occ: 74, income: 71
ID: 851, age: 14, gender: 91, martial: 88, race: 70, birth: 53, lang: 56, occ: 32, income: 36
ID: 852, age: 22, gender: 46, martial: 14, race: 77, birth: 16, lang: 54, occ: 94, income: 61
ID: 853, age: 87, gender: 75, martial: 38, race: 15, birth: 4, lang: 72, occ: 92, income: 8
ID: 854, age: 83, gender: 98, martial: 52, race: 47, birth: 36, lang: 55, occ: 6, income: 12
ID: 855, age: 7, gender: 68, martial: 28, race: 94, birth: 54, lang: 37, occ: 6, income: 84
ID: 856, age: 48, gender: 26, martial: 22, race: 88, birth: 4, lang: 24, occ: 74, income: 75
ID: 857, age: 53, gender: 20, martial: 80, race: 89, birth: 81, lang: 52, occ: 51, income: 14
ID: 858, age: 64, gender: 21, martial: 40, race: 80, birth: 85, lang: 90, occ: 28, income: 38
ID: 859, age: 65, gender: 0, martial: 38, race: 90, birth: 93, lang: 18, occ: 10, income: 46
ID: 860, age: 16, gender: 1, martial: 48, race: 50, birth: 52, lang: 21, occ: 76, income: 12
ID: 861, age: 76, gender: 41, martial: 70, race: 37, birth: 88, lang: 98, occ: 5, income: 99
ID: 862, age: 22, gender: 94, martial: 34, race: 23, birth: 78, lang: 13, occ: 83, income: 98
ID: 863, age: 14, gender: 4, martial: 19, race: 2, birth: 87, lang: 67, occ: 64, income: 96
ID: 864, age: 25, gender: 15, martial: 20, race: 74, birth: 98, lang: 67, occ: 26, income: 96
ID: 865, age: 34, gender: 91, martial: 6, race: 35, birth: 15, lang: 13, occ: 13, income: 77
ID: 866, age: 39, gender: 91, martial: 59, race: 43, birth: 17, lang: 64, occ: 56, income: 42
ID: 867, age: 26, gender: 92, martial: 31, race: 78, birth: 78, lang: 26, occ: 58, income: 23
ID: 868, age: 9, gender: 8, martial: 39, race: 31, birth: 83, lang: 24, occ: 11, income: 57
ID: 869, age: 73, gender: 26, martial: 19, race: 31, birth: 40, lang: 76, occ: 73, income: 4
ID: 870, age: 29, gender: 10, martial: 34, race: 53, birth: 70, lang: 43, occ: 42, income: 75
ID: 871, age: 28, gender: 49, martial: 99, race: 19, birth: 23, lang: 7, occ: 88, income: 93
ID: 872, age: 21, gender: 55, martial: 71, race: 17, birth: 94, lang: 63, occ: 25, income: 63
ID: 873, age: 78, gender: 53, martial: 39, race: 2, birth: 28, lang: 13, occ: 83, income: 96
ID: 874, age: 28, gender: 16, martial: 10, race: 83, birth: 87, lang: 48, occ: 96, income: 34
ID: 875, age: 38, gender: 51, martial: 52, race: 75, birth: 70, lang: 51, occ: 23, income: 99
ID: 876, age: 34, gender: 20, martial: 92, race: 38, birth: 46, lang: 84, occ: 14, income: 29
ID: 877, age: 59, gender: 8, martial: 68, race: 25, birth: 78, lang: 14, occ: 33, income: 75
ID: 878, age: 70, gender: 27, martial: 63, race: 71, birth: 99, lang: 46, occ: 8, income: 16
ID: 879, age: 64, gender: 51, martial: 43, race: 34, birth: 13, lang: 92, occ: 30, income: 38
ID: 880, age: 55, gender: 82, martial: 82, race: 80, birth: 48, lang: 10, occ: 88, income: 10
ID: 881, age: 85, gender: 52, martial: 93, race: 17, birth: 93, lang: 85, occ: 97, income: 16
ID: 882, age: 4, gender: 47, martial: 64, race: 65, birth: 25, lang: 85, occ: 50, income: 54
ID: 883, age: 45, gender: 97, martial: 73, race: 35, birth: 81, lang: 69, occ: 39, income: 47
ID: 884, age: 10, gender: 48, martial: 27, race: 42, birth: 93, lang: 93, occ: 60, income: 61
ID: 885, age: 85, gender: 31, martial: 55, race: 79, birth: 45, lang: 3, occ: 34, income: 76
ID: 886, age: 31, gender: 79, martial: 9, race: 32, birth: 75, lang: 10, occ: 68, income: 58
ID: 887, age: 87, gender: 81, martial: 62, race: 74, birth: 84, lang: 13, occ: 1, income: 49
ID: 888, age: 82, gender: 75, martial: 80, race: 5, birth: 65, lang: 80, occ: 26, income: 22
ID: 889, age: 96, gender: 83, martial: 10, race: 38, birth: 98, lang: 79, occ: 31, income: 66
ID: 890, age: 4, gender: 94, martial: 3, race: 55, birth: 63, lang: 72, occ: 46, income: 78
ID: 891, age: 96, gender: 69, martial: 73, race: 22, birth: 30, lang: 40, occ: 59, income: 56
ID: 892, age: 48, gender: 39, martial: 89, race: 82, birth: 5, lang: 13, occ: 1, income: 99
ID: 893, age: 11, gender: 7, martial: 82, race: 81, birth: 10, lang: 98, occ: 18, income: 72
ID: 894, age: 91, gender: 92, martial: 21, race: 34, birth: 35, lang: 74, occ: 31, income: 28
ID: 895, age: 9, gender: 3, martial: 95, race: 58, birth: 54, lang: 73, occ: 84, income: 32
ID: 896, age: 29, gender: 31, martial: 57, race: 57, birth: 30, lang: 66, occ: 16, income: 96
ID: 897, age: 91, gender: 20, martial: 99, race: 11, birth: 9, lang: 40, occ: 29, income: 28
ID: 898, age: 0, gender: 59, martial: 19, race: 68, birth: 16, lang: 27, occ: 47, income: 30
ID: 899, age: 28, gender: 23, martial: 10, race: 80, birth: 13, lang: 7, occ: 85, income: 3
ID: 900, age: 27, gender: 17, martial: 90, race: 99, birth: 36, lang: 59, occ: 41, income: 78
ID: 901, age: 38, gender: 26, martial: 8, race: 56, birth: 83, lang: 36, occ: 57, income: 19
ID: 902, age: 80, gender: 28, martial: 66, race: 24, birth: 75, lang: 55, occ: 5, income: 55
ID: 903, age: 75, gender: 12, martial: 20, race: 97, birth: 83, lang: 45, occ: 35, income: 51
ID: 904, age: 84, gender: 40, martial: 29, race: 13, birth: 61, lang: 11, occ: 71, income: 62
ID: 905, age: 44, gender: 85, martial: 46, race: 36, birth: 47, lang: 67, occ: 28, income: 38
ID: 906, age: 62, gender: 8, martial: 47, race: 59, birth: 76, lang: 19, occ: 92, income: 51
ID: 907, age: 88, gender: 59, martial: 58, race: 26, birth: 31, lang: 46, occ: 5, income: 34
ID: 908, age: 42, gender: 30, martial: 41, race: 51, birth: 46, lang: 1, occ: 22, income: 81
ID: 909, age: 47, gender: 1, martial: 26, race: 96, birth: 5, lang: 89, occ: 50, income: 69
ID: 910, age: 7, gender: 44, martial: 83, race: 72, birth: 82, lang: 75, occ: 73, income: 71
ID: 911, age: 81, gender: 7, martial: 49, race: 0, birth: 67, lang: 90, occ: 90, income: 41
ID: 912, age: 70, gender: 69, martial: 10, race: 49, birth: 75, lang: 27, occ: 8, income: 72
ID: 913, age: 8, gender: 3, martial: 29, race: 37, birth: 56, lang: 27, occ: 58, income: 60
ID: 914, age: 55, gender: 85, martial: 34, race: 14, birth: 26, lang: 90, occ: 79, income: 54
ID: 915, age: 53, gender: 11, martial: 81, race: 29, birth: 77, lang: 74, occ: 28, income: 77
ID: 916, age: 12, gender: 12, martial: 98, race: 0, birth: 42, lang: 29, occ: 90, income: 41
ID: 917, age: 27, gender: 6, martial: 24, race: 21, birth: 98, lang: 68, occ: 92, income: 9
ID: 918, age: 63, gender: 77, martial: 91, race: 34, birth: 69, lang: 5, occ: 48, income: 55
ID: 919, age: 78, gender: 54, martial: 4, race: 85, birth: 0, lang: 41, occ: 3, income: 71
ID: 920, age: 94, gender: 11, martial: 85, race: 85, birth: 99, lang: 21, occ: 35, income: 46
ID: 921, age: 63, gender: 77, martial: 2, race: 56, birth: 50, lang: 44, occ: 32, income: 77
ID: 922, age: 49, gender: 0, martial: 61, race: 78, birth: 37, lang: 84, occ: 35, income: 50
ID: 923, age: 44, gender: 32, martial: 55, race: 97, birth: 2, lang: 1, occ: 41, income: 65
ID: 924, age: 20, gender: 74, martial: 6, race: 91, birth: 28, lang: 43, occ: 5, income: 42
ID: 925, age: 24, gender: 9, martial: 52, race: 21, birth: 46, lang: 23, occ: 19, income: 38
ID: 926, age: 24, gender: 66, martial: 61, race: 7, birth: 65, lang: 61, occ: 94, income: 87
ID: 927, age: 18, gender: 48, martial: 11, race: 75, birth: 4, lang: 78, occ: 68, income: 55
ID: 928, age: 40, gender: 32, martial: 72, race: 50, birth: 59, lang: 98, occ: 43, income: 16
ID: 929, age: 47, gender: 41, martial: 48, race: 59, birth: 17, lang: 39, occ: 55, income: 43
ID: 930, age: 74, gender: 78, martial: 31, race: 67, birth: 54, lang: 64, occ: 54, income: 94
ID: 931, age: 88, gender: 44, martial: 79, race: 20, birth: 74, lang: 79, occ: 57, income: 99
ID: 932, age: 10, gender: 17, martial: 32, race: 67, birth: 25, lang: 0, occ: 42, income: 23
ID: 933, age: 3, gender: 45, martial: 20, race: 57, birth: 98, lang: 27, occ: 56, income: 39
ID: 934, age: 92, gender: 16, martial: 88, race: 93, birth: 42, lang: 57, occ: 10, income: 74
ID: 935, age: 2, gender: 5, martial: 63, race: 27, birth: 17, lang: 66, occ: 47, income: 45
ID: 936, age: 28, gender: 35, martial: 96, race: 89, birth: 72, lang: 79, occ: 5, income: 5
ID: 937, age: 9, gender: 17, martial: 24, race: 35, birth: 62, lang: 27, occ: 62, income: 5
ID: 938, age: 60, gender: 71, martial: 72, race: 63, birth: 79, lang: 3, occ: 75, income: 86
ID: 939, age: 10, gender: 0, martial: 86, race: 5, birth: 98, lang: 29, occ: 90, income: 19
ID: 940, age: 33, gender: 62, martial: 70, race: 28, birth: 81, lang: 35, occ: 79, income: 92
ID: 941, age: 4, gender: 29, martial: 64, race: 65, birth: 67, lang: 47, occ: 41, income: 32
ID: 942, age: 28, gender: 18, martial: 59, race: 56, birth: 6, lang: 35, occ: 84, income: 91
ID: 943, age: 78, gender: 16, martial: 27, race: 34, birth: 54, lang: 26, occ: 47, income: 49
ID: 944, age: 6, gender: 71, martial: 73, race: 21, birth: 86, lang: 11, occ: 51, income: 58
ID: 945, age: 26, gender: 88, martial: 6, race: 83, birth: 32, lang: 25, occ: 18, income: 14
ID: 946, age: 83, gender: 27, martial: 51, race: 82, birth: 99, lang: 33, occ: 23, income: 91
ID: 947, age: 43, gender: 63, martial: 6, race: 85, birth: 85, lang: 89, occ: 6, income: 99
ID: 948, age: 66, gender: 89, martial: 53, race: 0, birth: 31, lang: 82, occ: 26, income: 9
ID: 949, age: 64, gender: 85, martial: 38, race: 21, birth: 7, lang: 50, occ: 14, income: 24
ID: 950, age: 21, gender: 80, martial: 43, race: 70, birth: 44, lang: 63, occ: 18, income: 62
ID: 951, age: 37, gender: 81, martial: 73, race: 27, birth: 86, lang: 58, occ: 69, income: 49
ID: 952, age: 93, gender: 18, martial: 9, race: 69, birth: 99, lang: 68, occ: 15, income: 99
ID: 953, age: 21, gender: 60, martial: 37, race: 59, birth: 96, lang: 52, occ: 68, income: 23
ID: 954, age: 20, gender: 3, martial: 97, race: 19, birth: 30, lang: 17, occ: 76, income: 8
ID: 955, age: 33, gender: 83, martial: 39, race: 34, birth: 46, lang: 6, occ: 61, income: 19
ID: 956, age: 88, gender: 69, martial: 55, race: 12, birth: 76, lang: 85, occ: 3, income: 55
ID: 957, age: 22, gender: 55, martial: 97, race: 62, birth: 82, lang: 84, occ: 73, income: 23
ID: 958, age: 93, gender: 64, martial: 7, race: 74, birth: 44, lang: 52, occ: 25, income: 73
ID: 959, age: 68, gender: 40, martial: 75, race: 13, birth: 54, lang: 92, occ: 22, income: 68
ID: 960, age: 7, gender: 83, martial: 65, race: 32, birth: 95, lang: 44, occ: 77, income: 31
ID: 961, age: 42, gender: 27, martial: 49, race: 69, birth: 5, lang: 42, occ: 20, income: 90
ID: 962, age: 60, gender: 94, martial: 2, race: 39, birth: 49, lang: 86, occ: 32, income: 74
ID: 963, age: 45, gender: 58, martial: 6, race: 14, birth: 89, lang: 14, occ: 86, income: 76
ID: 964, age: 10, gender: 75, martial: 28, race: 20, birth: 15, lang: 92, occ: 2, income: 83
ID: 965, age: 93, gender: 11, martial: 43, race: 66, birth: 17, lang: 15, occ: 17, income: 48
ID: 966, age: 27, gender: 26, martial: 88, race: 51, birth: 66, lang: 94, occ: 49, income: 27
ID: 967, age: 83, gender: 38, martial: 26, race: 99, birth: 41, lang: 16, occ: 93, income: 75
ID: 968, age: 58, gender: 63, martial: 77, race: 58, birth: 1, lang: 50, occ: 30, income: 81
ID: 969, age: 1, gender: 6, martial: 38, race: 74, birth: 13, lang: 27, occ: 79, income: 94
ID: 970, age: 67, gender: 69, martial: 46, race: 40, birth: 90, lang: 19, occ: 0, income: 39
ID: 971, age: 45, gender: 73, martial: 46, race: 64, birth: 38, lang: 8, occ: 86, income: 39
ID: 972, age: 0, gender: 46, martial: 62, race: 53, birth: 87, lang: 98, occ: 76, income: 77
ID: 973, age: 3, gender: 20, martial: 23, race: 64, birth: 19, lang: 65, occ: 73, income: 93
ID: 974, age: 28, gender: 83, martial: 15, race: 37, birth: 15, lang: 46, occ: 91, income: 75
ID: 975, age: 67, gender: 15, martial: 44, race: 90, birth: 18, lang: 19, occ: 91, income: 53
ID: 976, age: 69, gender: 26, martial: 52, race: 76, birth: 26, lang: 6, occ: 14, income: 20
ID: 977, age: 41, gender: 97, martial: 60, race: 66, birth: 94, lang: 88, occ: 43, income: 78
ID: 978, age: 16, gender: 21, martial: 91, race: 11, birth: 41, lang: 56, occ: 95, income: 51
ID: 979, age: 57, gender: 44, martial: 2, race: 37, birth: 25, lang: 86, occ: 40, income: 35
ID: 980, age: 33, gender: 65, martial: 13, race: 55, birth: 44, lang: 35, occ: 50, income: 16
ID: 981, age: 68, gender: 15, martial: 76, race: 65, birth: 22, lang: 27, occ: 53, income: 56
ID: 982, age: 50, gender: 51, martial: 83, race: 15, birth: 35, lang: 61, occ: 72, income: 72
ID: 983, age: 60, gender: 22, martial: 71, race: 92, birth: 12, lang: 75, occ: 38, income: 75
ID: 984, age: 79, gender: 62, martial: 69, race: 71, birth: 77, lang: 4, occ: 57, income: 22
ID: 985, age: 41, gender: 59, martial: 69, race: 17, birth: 91, lang: 54, occ: 89, income: 74
ID: 986, age: 83, gender: 59, martial: 80, race: 56, birth: 9, lang: 76, occ: 73, income: 41
ID: 987, age: 80, gender: 22, martial: 70, race: 58, birth: 62, lang: 96, occ: 35, income: 70
ID: 988, age: 73, gender: 82, martial: 71, race: 99, birth: 2, lang: 9, occ: 78, income: 79
ID: 989, age: 99, gender: 23, martial: 27, race: 5, birth: 82, lang: 16, occ: 36, income: 12
ID: 990, age: 54, gender: 92, martial: 19, race: 32, birth: 8, lang: 8, occ: 52, income: 0
ID: 991, age: 89, gender: 97, martial: 90, race: 10, birth: 65, lang: 16, occ: 40, income: 6
ID: 992, age: 95, gender: 44, martial: 26, race: 30, birth: 19, lang: 92, occ: 7, income: 20
ID: 993, age: 40, gender: 70, martial: 52, race: 39, birth: 19, lang: 77, occ: 60, income: 62
ID: 994, age: 56, gender: 42, martial: 92, race: 50, birth: 88, lang: 48, occ: 30, income: 4
ID: 995, age: 72, gender: 36, martial: 19, race: 52, birth: 94, lang: 21, occ: 10, income: 32
ID: 996, age: 20, gender: 55, martial: 39, race: 6, birth: 8, lang: 43, occ: 80, income: 78
ID: 997, age: 93, gender: 31, martial: 14, race: 89, birth: 91, lang: 91, occ: 84, income: 51
ID: 998, age: 8, gender: 3, martial: 76, race: 24, birth: 94, lang: 34, occ: 31, income: 44
ID: 999, age: 73, gender: 16, martial: 91, race: 95, birth: 91, lang: 3, occ: 76, income: 39
ID: 1000, age: 2, gender: 1, martial: 41, race: 51, birth: 29, lang: 34, occ: 11, income: 71

